-203	37	0.001670
-202	43	0.001940
-201	262	0.011822
-200	125	0.005640
-199	377	0.017011
-198	177	0.007987
-197	23	0.001038
-196	17	0.000767
-195	14	0.000632
-194	46	0.002076
-193	135	0.006092
-192	345	0.015567
-191	278	0.012544
-190	160	0.007220
-189	94	0.004241
-188	3	0.000135
-187	20	0.000902
-186	18	0.000812
-185	16	0.000722
-184	17	0.000767
-183	23	0.001038
-182	38	0.001715
-181	44	0.001985
-180	14	0.000632
-179	6	0.000271
-178	12	0.000541
-177	6	0.000271
-176	5	0.000226
-175	1	0.000045
-169	3	0.000135
-168	1	0.000045
-165	1	0.000045
-164	1	0.000045
-163	2	0.000090
-162	1	0.000045
-157	2	0.000090
-156	1	0.000045
-152	1	0.000045
-151	3	0.000135
-149	1	0.000045
-148	5	0.000226
-147	1	0.000045
-143	2	0.000090
-142	3	0.000135
-141	6	0.000271
-140	2	0.000090
-139	2	0.000090
-138	8	0.000361
-137	5	0.000226
-136	2	0.000090
-123	1	0.000045
-122	1	0.000045
-119	1	0.000045
-114	4	0.000180
-113	1	0.000045
-112	1	0.000045
-111	3	0.000135
-108	2	0.000090
-104	2	0.000090
-103	3	0.000135
-102	2	0.000090
-100	1	0.000045
-99	1	0.000045
-98	1	0.000045
-97	1	0.000045
-94	2	0.000090
-93	2	0.000090
-92	1	0.000045
-91	2	0.000090
-89	1	0.000045
-88	4	0.000180
-87	2	0.000090
-86	197	0.008889
-85	11	0.000496
-84	1	0.000045
-83	1	0.000045
-82	1	0.000045
-79	2	0.000090
-78	7	0.000316
-77	5	0.000226
-76	5	0.000226
-75	2	0.000090
-73	1	0.000045
-72	1	0.000045
-68	3	0.000135
-67	2	0.000090
-66	1	0.000045
-65	3	0.000135
-64	1	0.000045
-62	1	0.000045
-61	5	0.000226
-60	3	0.000135
-59	3	0.000135
-58	1	0.000045
-56	1	0.000045
-55	1	0.000045
-54	1	0.000045
-53	1	0.000045
-50	6	0.000271
-49	2	0.000090
-48	8	0.000361
-47	3	0.000135
-46	6	0.000271
-44	3	0.000135
-43	7	0.000316
-39	1	0.000045
-38	2	0.000090
-37	6	0.000271
-36	1	0.000045
-35	3	0.000135
-34	1	0.000045
-33	1	0.000045
-30	2	0.000090
-29	4	0.000180
-28	3	0.000135
-27	2	0.000090
-26	6	0.000271
-25	42	0.001895
-24	45	0.002031
-23	8	0.000361
-22	21	0.000948
-21	50	0.002256
-20	51	0.002301
-19	285	0.012860
-18	186	0.008393
-17	231	0.010423
-16	194	0.008754
-15	195	0.008799
-14	29	0.001309
-13	8	0.000361
-12	18	0.000812
-11	25	0.001128
-10	17	0.000767
-9	50	0.002256
-8	50	0.002256
-7	147	0.006633
-6	114	0.005144
-5	238	0.010739
-4	558	0.025178
-3	2261	0.102021
-2	3540	0.159733
-1	6181	0.278901
0	4830	0.217941
2	1	0.000045
3	4	0.000180
4	1	0.000045
5	1	0.000045
6	4	0.000180
10	1	0.000045
