-63	1	0.000026
-61	2	0.000052
-58	1	0.000026
-57	3	0.000078
-56	4	0.000104
-55	3	0.000078
-54	1	0.000026
-52	1	0.000026
-51	1	0.000026
-50	3	0.000078
-49	6	0.000157
-48	1	0.000026
-47	6	0.000157
-46	6	0.000157
-45	3	0.000078
-44	6	0.000157
-43	1	0.000026
-42	9	0.000235
-41	3	0.000078
-40	1	0.000026
-39	4	0.000104
-38	8	0.000209
-37	4	0.000104
-36	1	0.000026
-35	2	0.000052
-34	1	0.000026
-33	2	0.000052
-32	1	0.000026
-29	1	0.000026
-28	1	0.000026
-25	2	0.000052
-24	3	0.000078
-23	4	0.000104
-22	3	0.000078
-21	1	0.000026
-20	2	0.000052
-19	4	0.000104
-18	4	0.000104
-17	7	0.000183
-16	7	0.000183
-15	11	0.000287
-14	9	0.000235
-13	5	0.000130
-12	3	0.000078
-11	2	0.000052
-10	2	0.000052
-9	7	0.000183
-8	9	0.000235
-7	6	0.000157
-6	17	0.000444
-5	76	0.001983
-4	116	0.003027
-3	545	0.014223
-2	2921	0.076229
-1	3621	0.094496
0	30666	0.800282
2	53	0.001383
3	41	0.001070
4	17	0.000444
5	8	0.000209
6	19	0.000496
7	14	0.000365
8	12	0.000313
9	8	0.000209
10	7	0.000183
