-61	12	0.000060
-60	9	0.000045
-59	9	0.000045
-58	9	0.000045
-57	17	0.000084
-56	15	0.000075
-55	10	0.000050
-54	7	0.000035
-53	2	0.000010
-52	18	0.000089
-51	50	0.000248
-50	33	0.000164
-49	30	0.000149
-48	18	0.000089
-47	14	0.000070
-46	42	0.000209
-45	18	0.000089
-44	37	0.000184
-43	26	0.000129
-42	9	0.000045
-41	9	0.000045
-40	5	0.000025
-39	12	0.000060
-38	20	0.000099
-37	9	0.000045
-36	9	0.000045
-35	10	0.000050
-34	5	0.000025
-33	3	0.000015
-32	4	0.000020
-31	8	0.000040
-30	16	0.000079
-29	11	0.000055
-28	3	0.000015
-27	6	0.000030
-26	7	0.000035
-25	5	0.000025
-24	22	0.000109
-23	21	0.000104
-22	16	0.000079
-21	17	0.000084
-20	13	0.000065
-19	28	0.000139
-18	11	0.000055
-17	33	0.000164
-16	52	0.000258
-15	35	0.000174
-14	60	0.000298
-13	35	0.000174
-12	33	0.000164
-11	15	0.000075
-10	15	0.000075
-9	39	0.000194
-8	48	0.000238
-7	28	0.000139
-6	127	0.000631
-5	618	0.003070
-4	806	0.004004
-3	3165	0.015723
-2	15554	0.077269
-1	19580	0.097270
0	159289	0.791317
2	419	0.002082
3	251	0.001247
4	98	0.000487
5	42	0.000209
6	68	0.000338
7	109	0.000541
8	53	0.000263
9	38	0.000189
10	31	0.000154
